,annotation,content,extras,label,Predictions
11562,"{'notes': '', 'label': ['0']}",Hope b/c Im a cynic & I dont xpect much from society. Therapy b/c I believe in kickg ass if screwed with :D,,0,0
11563,"{'notes': '', 'label': ['0']}",damn what happened?,,0,0
11564,"{'notes': '', 'label': ['0']}",i can fuck with birdwalk..cuz it's a dance beat..but that stupid yes sir..HELL NO!! eat a d*. LOL gucci bandana is aite. not hott,,0,0
11565,"{'notes': '', 'label': ['0']}",wats wid the 3469 .. omg... u're on twitter ... U gave in to the phenomenon .. Folie a deux postponed what the fuck ???????????????,,0,0
11566,"{'notes': '', 'label': ['0']}",my leg sucks.. I can't frickin' walk and mom is screaming at me to go all the way fopr tution even though maam said ok .,,0,0
11567,"{'notes': '', 'label': ['0']}",the light in here sucks  buy here is The Tank and wife  http://twitpic.com/trf3,,0,0
11568,"{'notes': '', 'label': ['0']}",dick and bubble gum. Thats what used to work for me lol,,0,0
11569,"{'notes': '', 'label': ['0']}",you want me to pick ya up something? and yes that is what sucks about down at the house is there is hardly ever any food t ...,,0,0
11570,"{'notes': '', 'label': ['0']}",Damn bro  double cheeseburger with mayo? You're speaking my language.,,0,0
11571,"{'notes': '', 'label': ['0']}",nerd glasses lol mine are sexyer,,0,0
11572,"{'notes': '', 'label': ['0']}",was  and will later when i feel like it. and you damn well i was. @MiZzJeSs i just moved back to FL from philly lol,,0,0
11573,"{'notes': '', 'label': ['0']}",that sucks  who?,,0,1
11574,"{'notes': '', 'label': ['0']}",left and right both... damn i'm tired! how are you going back at work?,,0,0
11575,"{'notes': '', 'label': ['0']}","Um  I so want to ask  but shudder to think about what the answer would be to where @melissa808 gets her ""fag cream"".",,0,0
11576,"{'notes': '', 'label': ['0']}",You feel kind of stupid doing it  but it worked wonders for my timing. The kids hate that I'm beating them on that one.,,0,0
11577,"{'notes': '', 'label': ['0']}",She did indeed. Fancy joining me for a triumphant hillside piss this afternoon?,,0,0
11578,"{'notes': '', 'label': ['0']}",fuck you and miami Jake. Its like 17 degrees out here.,,0,0
11579,"{'notes': '', 'label': ['0']}",thanks Jen.  We hate to cancel  but don't want anyone having accidents trying to get there.,,0,0
11580,"{'notes': '', 'label': ['0']}",damn  that was quick. thanks! will look into height stuff  but position: relative did the job.,,0,0
11581,"{'notes': '', 'label': ['0']}",damn  i'm jealous - i could really go some of those dumplings right now.,,0,0
11582,"{'notes': '', 'label': ['0']}",Purges are awesome - unless racially  religiously or gender-based. Then it so awfully sucks.,,0,0
11583,"{'notes': '', 'label': ['0']}",*jaw drops to the floor* did you just call brendon a whore????!!! * Z snap* no you just did not. lol. he is not a whore,,0,0
11584,"{'notes': '', 'label': ['0']}",*gasps* he hasnt done it so there for he is not a whore.,,0,1
11585,"{'notes': '', 'label': ['0']}",you hate me now dont you??? getting a twitter isnt enough for you??? fine... *shuns*,,0,0
11586,"{'notes': '', 'label': ['0']}",Damn  it feels good to be a gangsta?,,0,0
11587,"{'notes': '', 'label': ['0']}",but worth the cost and pain in the ass when you see all your boston pals... right?,,0,0
11588,"{'notes': '', 'label': ['0']}",very cool! did 250 minutes of walking this week - shooting for 300 next week! have set up FB group for pig team - ru on facebk?,,0,0
11589,"{'notes': '', 'label': ['0']}",and I'm really sorry about your friend. you're right - MS sucks in a major way.,,0,0
11590,"{'notes': '', 'label': ['0']}",I love u too boo! Sexy ass wesleyclouden!  ;),,0,0
11591,"{'notes': '', 'label': ['0']}","thinks my Barkely impsn8n sucks  but he's ""a knucklehead..and isn't in my fave 5...trrrble""",,0,0
11592,"{'notes': '', 'label': ['0']}",I love the fail whale too. It's so smiley!,,0,0
11593,"{'notes': '', 'label': ['0']}",damn dude what happened?,,0,0
11594,"{'notes': '', 'label': ['0']}",on a crack pipe  that's about it. fuck him. he was wack from day 1  don't let the radio fool u,,0,0
11595,"{'notes': '', 'label': ['0']}",I'm movin if it's a no. Oh  but I can't sell my house can I and as for getting another job well...damn I sound like Rick Spleen,,0,0
11596,"{'notes': '', 'label': ['0']}",I'm going to fucking Florida on Friday. FUCK THAT SHIT,,0,1
11597,"{'notes': '', 'label': ['0']}",Hmm  maybe I crossed wires w/1 of you & @allisoncarter. Who called who nerd & was correct as geek? Me moving 2 fast 4 fun.,,0,0
11598,"{'notes': '', 'label': ['0']}",agreed. Continues to piss me off too.,,0,0
11599,"{'notes': '', 'label': ['0']}",i spent half an hour in that damn maze of roundabouts :-0,,0,0
11600,"{'notes': '', 'label': ['0']}",No wonder Outlook sucks...,,0,0
11601,"{'notes': '', 'label': ['0']}",It's sucks..lol  cause any other time I'd be fine with 1 meal  but because I cant have none  it's driving me nuts..lol,,0,0
11602,"{'notes': '', 'label': ['0']}",Nice robot post!... LOL&gt; I hate those cheesy responses too.,,0,0
11603,"{'notes': '', 'label': ['0']}",tell her I will wrestlher and loser gets to clean my office,,0,0
11604,"{'notes': '', 'label': ['0']}",Can't hear that blip  still in this damn line. BTW  if Malicious isn't already taken  let's start a band.,,0,0
11605,"{'notes': '', 'label': ['0']}",I know Ripley lives - I don't think the others do. Sucks to be them!,,0,0
11606,"{'notes': '', 'label': ['0']}",you're a European so stop being a bitch to @mbites or I'll stop buying your chocolate  of which  I once bought 22 kilos :),,0,0
11607,"{'notes': '', 'label': ['0']}",fuck i love barry manilow,,0,0
11608,"{'notes': '', 'label': ['0']}",hmmm I hate cats (sharp claws  teeth) but like yoghurt. What to make of this???,,0,0
11609,"{'notes': '', 'label': ['0']}",Hate to bring this up  um  but did you see how ur last tweet came out?,,0,0
11610,"{'notes': '', 'label': ['0']}",am I too emo? http://snipurl.com/7rq8p,,0,0
11611,"{'notes': '', 'label': ['0']}",cool T damn! That's funny.,,0,0
11612,"{'notes': '', 'label': ['0']}",:(  sorry..that really sucks.  and right before the holidays.  bah humbug.,,0,0
11613,"{'notes': '', 'label': ['0']}",@Urban_Lindsay  good find! I'm a huge fan of the Fail Whale. I'm totally buying a shirt: http://www.zazzle.com/failwhale,,0,0
11614,"{'notes': '', 'label': ['0']}",how did you blog my own video before me?  Damn you're fast!!! I didn't even finish editing the youtube info yet!!! LMAO,,0,0
11615,"{'notes': '', 'label': ['0']}",Wow so you got hit pretty bad with bad weather too huh  that sucks. Good Morning to you as well :),,0,0
11616,"{'notes': '', 'label': ['0']}",That sucks  ya Ive been waiting on this book from Amazon  was suppose tpo have it in Aug. then Dec. 10th now in Jan...irritating,,0,0
11617,"{'notes': '', 'label': ['0']}",Thanks &a Pleasant Good Morning to you :) Yes I work at noon but have alot of running to do before that I hate hectic mornings,,0,0
11618,"{'notes': '', 'label': ['0']}",@indyank @harisn Sucks for me everytime..  Every single time.. and today the most.. :'(,,0,0
11619,"{'notes': '', 'label': ['0']}",I totally agree. Hate it when people Tweet out every thought they consider mildly clever. That's why I dropped @guykawaski,,0,0
11620,"{'notes': '', 'label': ['0']}",Fuck yes I do!,,0,0
11621,"{'notes': '', 'label': ['0']}",I'd much prefer to send out my work message via twitter.  I hate having to add the fluff to my emails so that no one gets upset.,,0,0
11622,"{'notes': '', 'label': ['0']}",during my short live here i have learned to hate twam (=twitter spam) someone wrote about it http://tinyurl.com/555cqr,,0,0
11623,"{'notes': '', 'label': ['0']}",yea! i wonder what that's all about. i'd hate it if AGAIN the highlight of the epi IS the preview  we never get much more than that,,0,0
11624,"{'notes': '', 'label': ['0']}",I always forget about Yelp  but it's pretty damn useful. Thanks for the tip!,,0,0
11625,"{'notes': '', 'label': ['0']}",Also that one's not really a vampire film it's more of an emo film. Vampires are only there for added sexual angst.,,0,0
11626,"{'notes': '', 'label': ['0']}",sakoyo hahaha smart ass!!! laughing in my boots...hahaha...still laughing...not! Nah not sad...I dont joke like that anymore..haha,,0,0
11627,"{'notes': '', 'label': ['0']}","dude  it was your birthday?  Damn you!  You foiled my foolproof ""never miss a birthday coz Facebook reminds you"" scheme.  Hpy Bthdy.",,0,0
11628,"{'notes': '', 'label': ['0']}",used to not fucking me? i saw nikki the other night btw.,,0,0
11629,"{'notes': '', 'label': ['0']}",I hate taking down the decs. Everything seems so bare...I'll leave my favourite robin up until Tuesday  though.,,0,0
11630,"{'notes': '', 'label': ['0']}",i want to call him disgusting but i cant :| @wordsliveinlies he's 20. @Scrappys_girl he is gay.,,0,0
11631,"{'notes': '', 'label': ['0']}",Too-fucking-right. Im still a NIN Virgin... a VirgNin ... lawl.,,0,0
11632,"{'notes': '', 'label': ['0']}",it is! Experimeting loads with it. I hate the uk and it's lack of things to do...,,0,0
11633,"{'notes': '', 'label': ['0']}",ah that sucks. Yeah freshness  even the word is refreshing. Anywho gotta be up early tomorrow  long day at work. Goodnight!,,0,0
11634,"{'notes': '', 'label': ['0']}",yeah more like I stood and then sat down after awhile. Hate you.,,0,0
11635,"{'notes': '', 'label': ['0']}",@cjb2m5 I hate you both. And yes  i'm in bloody England.,,0,0
11636,"{'notes': '', 'label': ['0']}",LUCKY. fucking love Bacon.,,0,0
11637,"{'notes': '', 'label': ['0']}",Cold sucks... =(,,0,1
11638,"{'notes': '', 'label': ['0']}",srsly?? i hate MySpace bc it IS SO disorganized. yes fb is accumulating more apps and ads but not nearly as much as myspace,,0,0
11639,"{'notes': '', 'label': ['0']}",The 4 major food groups are sugar  salt  alcohol  and fat. At least the American diet is.,,0,0
11640,"{'notes': '', 'label': ['0']}",(And damn those typos!) lol,,0,0
11641,"{'notes': '', 'label': ['0']}",Damn straight. I just don't understand it. I was born thinking like this. I'd like to believe everyone else was  too... we'll see.,,0,0
11642,"{'notes': '', 'label': ['0']}",That sucks :-( There're 2 in Leeds that I know of. Small print also says you can use it in the House of Fraser Gap concession,,0,0
11643,"{'notes': '', 'label': ['0']}",fuck continental!!! Though the prop plane was actually nice!!!,,0,0
11644,"{'notes': '', 'label': ['0']}",ooooo!! Feel bad now cause you thought wrong about that. I sent my tweet in right after your nerd tweet.,,0,0
11645,"{'notes': '', 'label': ['0']}",Not yet  I hate buying a new phone now because I know that lots of new stuff will be announced in Q1.,,0,0
11646,"{'notes': '', 'label': ['0']}",If we could cover the debt  that would be one thing.  But  we produce nothing but fat kids and corn.  We can't even make cars!,,0,0
11647,"{'notes': '', 'label': ['0']}",I hate when that happens. Let me guess  Sales  and Marketing need new web reports?... :/,,0,0
11648,"{'notes': '', 'label': ['0']}",oh yeah I hate that feeling. Especially right before bed. Have you tried booze? :-P,,0,0
11649,"{'notes': '', 'label': ['0']}",tak to si snad ani nemel psat... ted to budu muset stahnout a hrat.. damn.. a to mam ve fronte Fallout  Brothers in arms a dalsi,,0,0
11650,"{'notes': '', 'label': ['0']}",And yes  a low-fat diet will definitely help!,,0,0
11651,"{'notes': '', 'label': ['0']}",any guy who wants to engage in a conversation about being an asshole  and who calls himself a whore on his own blog  is worth it.,,0,0
11652,"{'notes': '', 'label': ['0']}",I'm just here to make sure he doesn't embellish things with those fancy-assed words of his. Good words right order my ass ;-),,0,0
11653,"{'notes': '', 'label': ['0']}",about damn time... oh  I mean  that sounds great sir.,,0,0
11654,"{'notes': '', 'label': ['0']}",dang that sucks. If i lived close i'd go help  though i am not handy. mostly for moral support.,,0,0
11655,"{'notes': '', 'label': ['0']}",Ha i fucking love it!!! ask for a feature and it's live in 5 minutes. LOL that is no longer my world,,0,0
11656,"{'notes': '', 'label': ['0']}",I just bought him a Master chief action figure (not a doll- he says) and a light up Cortana for xmas!  Nerd!!!,,0,0
11657,"{'notes': '', 'label': ['0']}",Why do you hate America?,,0,0
11658,"{'notes': '', 'label': ['0']}",awww damn. i was lookin forward to it. do will and rosario have crazy chemistry tho? im thinkin jada musta stressed this 1.,,0,0
11659,"{'notes': '', 'label': ['0']}",here's a whole damn post with a scribd presentation (how many social media...)..: http://bit.ly/THmH,,0,0
11660,"{'notes': '', 'label': ['0']}",I think you just answered your own question there. But yes  I did look like a retard.,,0,0
11661,"{'notes': '', 'label': ['0']}",I survived mass layoffs for the last 7 years. For the last 3 years we've been told we're muscle  not fat.,,0,0
11662,"{'notes': '', 'label': ['0']}",holy fuck! 5-14 ALREADY! so what does it snow everyday over there and in the summer does it rain everytday? buurrrrr i&lt;3 N VA,,0,0
11663,"{'notes': '', 'label': ['0']}",we are fucking cursed we started 6-2 wtf it always happends,,0,0
11664,"{'notes': '', 'label': ['0']}",rather do it now then either mid-night or 7 o-clock in the fucking morning lol,,0,0
11665,"{'notes': '', 'label': ['0']}",Damn. You really *are* the Craft Mafia now.,,0,0
11666,"{'notes': '', 'label': ['0']}",sucks to be you...I have stopped traveling for the holiday's and your starting...too funny,,0,0
11667,"{'notes': '', 'label': ['0']}",You know what's going to happen at 7:00pm central? An announcement will be made that OU still sucks. :-)  (PS I think UR right),,0,0
11668,"{'notes': '', 'label': ['0']}","I just used ""my blubbery ass"" in a blog post. Surely you can use ""ballsy""....  ;)",,0,0
11669,"{'notes': '', 'label': ['0']}",R you pregnant or Fat?,,0,0
11670,"{'notes': '', 'label': ['0']}",haha! i'm such a nerd!,,0,0
11671,"{'notes': '', 'label': ['0']}",I stand corrected.  Actually that is why I live in Michigan.  I'm a fat old guy and can't stand the heat ;),,0,0
11672,"{'notes': '', 'label': ['0']}",fuck fox news...,,0,0
11673,"{'notes': '', 'label': ['0']}",damn that sounds soooo good right now  *jealous*,,0,0
11674,"{'notes': '', 'label': ['0']}",AMEN to that!  When I saw him on I Am Legend  OMG I nearly lost my mind.  I was like damn  when did he get a body like THAT.,,0,0
11675,"{'notes': '', 'label': ['0']}",O.k now it's working   :(  damn youtube stressing me out  lol,,0,0
11676,"{'notes': '', 'label': ['0']}",awwww! I knew those damn haters were gonna do that.  Thank goodness I coped it before it was deleted.  YAY,,0,0
